BELGRADE_cloud_cover,BELGRADE_global_radiation,BELGRADE_humidity,BELGRADE_precipitation,BELGRADE_pressure,BELGRADE_sunshine,BELGRADE_temp_max,BELGRADE_temp_mean,BELGRADE_temp_min
1,3.31,0.64,0.0,1.0118,12.6,29.3,23.9,15.2
4,3.37,0.62,1.35,1.0108,12.3,31.1,21.2,15.5
3,2.98,0.69,0.38,1.0146,10.9,25.2,20.9,14.5
6,1.61,0.7,1.41,1.012,5.5,22.3,19.1,17.3
6,2.09,0.82,0.0,1.017,3.7,20.3,16.4,14.4
3,2.98,0.67,0.01,1.0141,11.0,23.1,17.8,12.4
6,2.28,0.74,0.11,1.0136,4.1,20.8,17.8,14.3
2,3.07,0.65,0.0,1.0157,11.7,26.0,20.8,15.6
0,3.28,0.6,0.97,1.0163,12.2,30.0,24.5,18.8
2,2.77,0.65,0.0,1.0188,11.0,28.4,24.0,19.0
0,3.3,0.59,0.0,1.0192,13.0,26.4,22.1,16.3
3,2.79,0.57,0.0,1.0145,8.9,27.3,22.5,16.0
2,3.06,0.52,0.0,1.0175,11.8,23.7,19.7,15.4
1,3.16,0.62,0.0,1.019,12.3,25.7,20.3,13.8
1,3.31,0.56,0.0,1.0126,12.7,31.9,25.8,17.8
5,2.8,0.62,0.04,1.0052,10.3,32.6,23.1,18.0
1,2.87,0.64,0.0,1.0137,11.5,24.2,18.5,14.2
2,3.09,0.53,0.68,1.0114,12.2,26.9,20.3,14.0
4,2.33,0.65,0.0,1.0183,7.2,20.5,16.3,12.4
4,3.06,0.62,0.0,1.0198,12.1,21.2,16.6,10.4
2,2.64,0.63,0.0,1.0187,10.2,23.6,17.3,11.8
1,2.58,0.6,0.0,1.0184,11.3,24.8,19.2,11.2
1,3.13,0.58,0.0,1.0183,12.5,26.7,20.0,12.7
1,3.08,0.53,0.0,1.019,12.2,28.6,22.6,13.8
4,2.69,0.54,0.0,1.022,7.2,28.4,23.2,17.3
2,2.72,0.6,0.0,1.0209,10.3,28.6,22.8,18.7
2,2.41,0.54,0.0,1.0181,8.4,27.7,21.8,17.4
1,3.06,0.56,0.0,1.0159,12.6,28.7,22.5,14.8
2,3.12,0.59,0.0,1.0173,11.8,28.5,22.1,15.2
0,3.07,0.51,0.0,1.0179,12.8,29.9,24.0,16.4
0,3.08,0.5,0.0,1.0155,10.7,30.6,24.9,19.1
6,1.94,0.68,0.05,1.0156,5.8,30.2,23.6,17.6
3,2.04,0.73,0.0,1.0154,6.1,26.4,22.7,19.8
1,3.0,0.62,0.0,1.0151,10.9,29.0,22.6,16.0
1,3.19,0.47,0.0,1.0101,12.6,33.3,26.9,18.0
4,2.45,0.44,0.05,1.0035,7.4,34.1,26.2,22.8
4,2.67,0.58,0.01,1.0137,9.5,25.0,18.9,15.5
6,2.38,0.56,0.25,1.0149,7.4,24.7,19.7,14.8
6,2.53,0.76,0.08,1.0166,8.6,23.0,16.9,13.9
3,2.35,0.66,0.09,1.0185,9.2,22.1,17.3,12.8
3,2.61,0.62,0.0,1.0195,10.4,23.0,16.4,11.7
1,2.95,0.52,0.0,1.0182,10.7,24.6,19.7,13.0
1,2.8,0.57,0.0,1.0195,10.9,26.7,19.9,12.6
0,2.99,0.47,0.0,1.0187,12.1,30.0,23.1,15.7
0,2.92,0.42,0.0,1.0181,11.7,30.1,24.1,19.1
4,2.26,0.55,0.0,1.02,8.0,25.6,20.9,18.7
0,3.16,0.56,0.0,1.0228,12.3,23.4,17.2,12.8
6,1.66,0.65,0.26,1.0189,5.4,23.0,17.4,10.7
4,1.82,0.74,0.0,1.0218,8.4,22.2,16.0,13.0
1,2.71,0.66,0.0,1.0222,11.7,24.8,18.3,11.1
1,2.78,0.59,0.0,1.019,11.8,28.0,20.3,12.6
2,2.27,0.56,0.0,1.0194,8.4,28.2,21.5,13.7
2,1.97,0.69,0.0,1.0191,3.9,26.8,20.5,15.6
4,2.32,0.67,0.04,1.0159,8.9,27.2,18.2,14.4
5,2.59,0.64,0.15,1.0171,10.5,22.2,17.1,13.2
7,1.05,0.77,0.2,1.0195,0.0,19.5,16.1,12.0
3,2.78,0.69,0.0,1.0218,10.7,23.0,17.0,12.2
3,1.91,0.63,0.15,1.0105,6.3,25.1,19.2,12.6
8,0.22,0.96,3.39,1.0038,0.0,18.9,12.4,10.8
5,2.0,0.73,0.0,1.0091,7.8,18.0,12.5,9.5
4,1.92,0.72,0.0,1.0125,7.0,20.0,14.2,10.4
1,2.7,0.75,0.0,1.0144,11.6,21.7,14.6,8.8
2,2.39,0.65,0.0,1.0124,11.4,24.7,18.0,11.6
7,1.93,0.6,0.0,1.009,6.3,26.8,21.2,14.5
6,1.45,0.76,0.55,1.0061,2.6,25.3,19.7,17.0
8,0.66,0.94,0.61,1.0043,0.2,20.1,17.8,17.2
5,1.81,0.65,0.0,1.0098,7.2,21.6,17.8,14.6
7,0.74,0.76,0.0,1.0158,0.4,17.9,15.0,12.5
5,1.02,0.81,0.0,1.0172,1.6,19.7,16.4,10.6
3,1.87,0.6,0.0,1.013,6.5,28.0,21.6,15.9
8,0.79,0.84,1.92,1.0108,2.0,21.0,14.1,11.6
3,1.82,0.65,0.0,1.0179,8.5,19.1,14.3,11.3
4,2.23,0.76,0.0,1.0221,8.8,20.6,14.3,9.0
4,1.64,0.76,0.0,1.0188,5.2,20.3,15.0,10.4
5,1.92,0.68,0.0,1.021,6.8,22.3,15.7,10.6
2,2.4,0.65,0.0,1.0239,10.5,21.1,14.3,9.2
2,2.25,0.63,0.0,1.0194,10.6,25.6,18.6,10.0
7,1.44,0.72,1.1,1.0174,2.3,21.5,14.9,12.6
7,0.65,0.77,0.1,1.0211,0.0,13.4,11.3,10.2
1,2.15,0.68,0.02,1.0253,8.9,15.4,9.7,4.4
7,1.07,0.73,0.0,1.0222,2.5,17.0,12.3,6.8
8,0.96,0.77,0.0,1.0161,1.3,20.2,15.0,11.2
6,1.41,0.74,0.0,1.0214,5.5,20.2,16.4,13.4
0,2.13,0.64,0.0,1.0227,10.2,26.7,18.7,13.0
0,2.07,0.69,0.0,1.0199,10.6,27.6,19.3,12.0
6,1.02,0.8,0.37,1.0138,2.3,21.4,15.7,13.8
8,0.49,0.95,2.9,1.009,0.0,14.5,10.8,10.2
3,1.65,0.75,0.0,1.0132,6.6,16.3,10.5,8.3
2,1.99,0.57,0.0,1.014,8.5,23.7,16.7,8.6
4,1.18,0.7,0.06,1.0109,3.8,21.1,17.4,14.5
6,0.91,0.83,0.06,1.0162,1.2,22.5,17.6,12.4
5,1.01,0.62,0.0,1.0157,1.6,25.1,21.3,16.8
5,1.67,0.57,0.17,1.0124,7.4,26.8,20.1,17.4
8,0.43,0.84,0.09,1.0201,0.0,18.2,11.4,10.1
2,1.75,0.73,0.0,1.0248,6.9,15.5,11.2,6.0
4,1.1,0.76,0.0,1.0258,3.6,18.5,13.3,10.0
0,1.83,0.66,0.0,1.0264,9.0,21.6,15.3,8.7
0,1.87,0.68,0.0,1.0257,9.9,21.9,15.5,12.4
0,1.85,0.71,0.0,1.026,9.8,21.6,14.6,10.1
4,1.68,0.82,0.0,1.0288,8.3,19.7,13.1,7.9
0,1.57,0.82,0.0,1.0292,8.0,20.0,14.1,9.1
3,1.19,0.79,0.0,1.0288,4.3,19.5,13.5,10.1
0,1.7,0.59,0.0,1.0257,8.9,18.2,13.1,9.2
0,1.71,0.75,0.0,1.0223,9.3,18.1,10.8,7.0
4,1.29,0.86,0.0,1.0184,3.1,16.2,10.2,6.5
3,1.45,0.81,0.0,1.0131,6.4,16.1,11.9,5.6
2,1.47,0.67,0.0,1.0147,8.5,21.8,15.0,11.0
6,1.11,0.8,0.0,1.0194,4.4,18.5,14.2,12.1
8,0.23,0.88,0.5,1.0179,0.0,13.0,11.7,11.0
6,0.21,0.86,0.76,1.0136,0.0,11.9,9.0,8.2
2,1.3,0.66,0.0,1.0199,7.6,10.8,5.3,2.2
7,1.0,0.64,0.0,1.0212,3.5,14.4,9.6,3.4
1,1.45,0.71,0.0,1.0299,8.1,14.6,7.3,2.6
2,1.35,0.72,0.02,1.0235,8.4,14.1,7.5,2.3
7,0.37,0.88,0.15,1.0196,0.0,8.7,6.6,5.4
2,1.29,0.64,0.0,1.0237,7.1,10.2,5.2,2.3
3,1.38,0.64,0.0,1.0259,8.3,9.2,3.8,-0.6
5,1.31,0.72,0.0,1.0267,6.8,10.9,5.8,-1.9
8,0.45,0.8,0.0,1.0253,0.0,11.0,9.4,6.8
8,0.37,0.81,0.0,1.0286,0.0,11.7,10.1,8.8
8,0.42,0.76,0.0,1.0327,0.0,13.1,10.9,9.0
6,0.36,0.83,0.0,1.0332,0.1,11.5,8.0,7.0
5,1.08,0.7,0.0,1.0313,3.8,13.5,8.2,5.6
2,1.16,0.79,0.0,1.0317,7.0,11.2,5.8,2.1
8,0.22,0.84,0.0,1.0339,0.0,6.2,5.3,3.2
8,0.31,0.8,0.0,1.0355,0.0,6.2,4.5,3.8
8,0.14,0.83,0.01,1.0358,0.0,3.8,3.2,2.8
8,0.17,0.83,0.0,1.0362,0.0,4.7,3.8,2.8
8,0.29,0.81,0.0,1.0352,0.0,4.6,4.0,3.4
8,0.28,0.84,0.0,1.0338,0.0,4.0,2.7,2.5
8,0.28,0.84,0.0,1.0325,0.0,2.6,1.8,1.4
8,0.28,0.88,0.0,1.0325,0.0,1.8,0.6,0.5
5,0.2,0.81,0.0,1.0335,0.0,2.4,1.7,0.3
8,0.27,0.83,0.0,1.0393,0.0,1.8,0.1,-0.3
8,0.18,0.86,0.0,1.0385,0.0,0.2,-0.4,-0.8
8,0.31,0.92,0.0,1.0317,0.0,0.6,-0.7,-1.8
8,0.26,0.94,0.03,1.0356,0.0,0.4,-0.5,-2.5
8,0.18,0.93,0.0,1.0363,0.0,1.2,0.0,-0.3
8,0.18,0.94,0.0,1.0332,0.0,1.2,0.0,-0.5
8,0.18,0.95,0.0,1.0285,0.0,0.0,-0.8,-1.2
8,0.25,0.94,0.01,1.0339,0.0,-0.6,-1.0,-1.4
8,0.17,0.88,0.0,1.0395,0.0,2.0,1.1,-1.3
5,0.4,0.92,0.0,1.0379,0.0,5.0,2.1,1.2
3,0.69,0.93,0.0,1.0333,4.1,5.4,1.9,-0.6
8,0.57,0.98,0.02,1.0231,0.0,2.2,0.1,-2.0
3,0.92,0.73,0.0,1.0153,5.9,12.5,6.5,-1.0
8,0.4,0.71,0.08,1.0041,0.0,11.2,7.2,4.6
8,0.23,0.95,0.48,1.0009,0.0,5.6,0.9,0.6
8,0.23,0.92,0.87,1.0014,0.0,1.1,0.8,0.3
8,0.23,0.84,0.0,1.0045,0.0,2.8,2.5,0.7
8,0.32,0.68,0.26,1.0154,0.5,4.4,2.9,1.3
8,0.21,0.98,0.39,1.0196,0.0,3.0,0.4,-0.4
6,0.18,0.92,0.0,1.0198,0.0,3.0,1.8,0.5
8,0.15,0.96,0.0,1.0161,0.0,1.6,-0.6,-3.3
6,0.65,0.75,0.0,1.024,4.0,0.2,-4.4,-7.6
1,0.72,0.87,0.0,1.0289,4.5,-3.6,-6.3,-8.0
5,0.46,0.76,0.0,1.0262,3.4,-1.6,-4.3,-8.0
4,0.64,0.77,0.0,1.0245,4.6,-0.8,-3.7,-5.2
8,0.24,0.93,0.77,1.0181,0.0,1.0,0.0,-4.4
8,0.24,0.91,0.33,1.0205,0.0,5.2,4.2,1.0
7,0.69,0.76,0.0,1.0182,2.9,12.2,6.8,1.8
4,0.72,0.67,0.03,1.0086,5.2,10.7,7.5,5.2
7,0.23,0.86,0.7,1.0014,0.0,11.7,8.9,6.8
7,0.2,0.88,0.65,0.9943,0.4,10.8,7.7,6.2
3,0.67,0.82,0.03,1.0025,4.7,10.6,6.1,2.6
7,0.61,0.53,0.58,1.005,3.5,14.9,10.8,2.3
7,0.5,0.78,0.04,1.0092,3.0,12.3,8.4,7.4
8,0.13,0.94,0.79,1.0202,0.0,7.4,0.4,-2.0
8,0.41,0.85,0.12,1.0205,0.0,-0.4,-1.7,-3.7
3,0.3,0.92,0.03,1.0165,0.7,2.3,0.1,-1.6
2,0.71,0.87,0.0,1.0211,6.0,7.7,3.2,-2.2
3,0.7,0.74,0.0,1.02,6.4,3.6,0.4,-0.8
6,0.75,0.69,0.0,1.0143,3.4,3.2,1.0,-1.6
2,0.62,0.83,0.0,1.0134,4.0,5.8,1.7,0.3
7,0.28,0.89,0.02,1.014,0.0,5.8,3.3,-1.6
5,0.35,0.92,0.0,1.0184,0.0,7.2,4.0,3.0
3,0.63,0.83,0.0,1.014,3.6,10.3,5.2,-1.4
6,0.32,0.67,0.77,1.008,0.8,14.4,10.9,5.2
6,0.74,0.6,0.01,1.0052,6.0,18.4,13.4,8.3
7,0.29,0.66,0.2,1.0013,0.8,15.6,11.7,9.2
6,0.29,0.67,1.26,0.9979,2.3,14.5,10.7,8.2
6,0.44,0.75,0.84,0.9951,0.8,14.0,3.9,-2.8
8,0.5,0.9,0.32,1.0116,0.0,-2.8,-8.8,-11.6
6,0.82,0.71,0.0,1.0169,2.4,-6.4,-7.5,-8.8
4,0.82,0.63,0.43,1.0134,5.4,0.6,-3.6,-9.4
3,0.82,0.76,0.0,1.0217,8.0,-2.8,-6.5,-8.2
1,0.7,0.81,0.0,1.0299,2.5,-3.9,-8.6,-11.0
0,0.84,0.82,0.0,1.0398,5.4,-5.8,-8.6,-11.5
0,1.05,0.69,0.0,1.0328,7.8,-0.8,-5.5,-10.7
4,0.74,0.71,0.33,1.0193,2.8,4.9,-1.3,-9.1
8,0.33,0.77,0.15,1.0048,0.0,6.7,2.8,-0.9
5,0.45,0.71,1.32,0.9941,1.2,8.6,6.3,-0.2
8,0.16,0.95,0.04,0.9994,0.0,8.0,1.2,0.6
6,0.84,0.8,0.0,1.009,5.5,2.7,0.3,-0.9
8,0.27,0.9,1.02,1.0144,0.0,-0.2,-1.3,-1.6
8,0.36,0.94,0.62,1.0165,0.0,-1.2,-2.1,-2.6
6,0.43,0.85,0.13,1.0203,0.0,-1.4,-2.8,-3.4
4,0.63,0.8,0.06,1.0238,0.2,-1.6,-4.3,-6.2
8,0.38,0.9,0.35,1.025,0.0,-3.8,-4.8,-6.4
8,0.35,0.84,0.0,1.0274,0.0,-2.1,-2.8,-5.2
5,0.58,0.73,0.0,1.0251,0.0,1.7,-1.6,-3.0
8,0.71,0.81,0.0,1.026,0.0,2.2,0.0,-3.4
7,0.7,0.75,0.04,1.0238,0.9,3.9,1.7,-1.6
8,0.34,0.75,0.04,1.0143,0.0,8.1,5.8,1.9
6,0.49,0.81,0.03,1.0066,0.2,9.2,7.2,5.4
8,0.3,0.88,1.46,1.0056,0.0,8.8,3.8,2.2
5,0.45,0.91,0.0,1.0067,0.8,4.8,2.2,0.9
6,0.88,0.73,0.0,1.009,4.0,12.2,8.8,-1.4
7,0.21,0.63,0.0,1.002,0.0,15.8,12.2,10.0
5,0.45,0.65,0.25,0.9961,0.2,16.1,14.4,11.7
7,0.35,0.77,0.57,1.007,1.7,14.0,5.2,3.0
8,0.16,0.94,0.99,1.008,0.0,5.4,2.9,2.0
2,1.15,0.69,0.0,1.0175,8.2,7.6,4.1,0.5
7,0.48,0.5,0.01,1.0083,0.1,9.9,8.1,3.3
5,0.34,0.68,0.24,1.0067,0.0,11.8,9.3,8.6
7,0.22,0.94,0.55,1.0057,0.0,9.5,7.6,6.8
6,0.69,0.78,0.0,1.0005,1.0,14.1,8.9,4.8
5,0.16,0.79,0.0,1.0058,0.0,7.9,4.7,3.2
1,1.19,0.65,0.0,1.014,7.5,3.6,0.8,-1.3
5,0.6,0.76,0.0,1.0071,0.2,4.5,1.6,0.4
6,0.91,0.7,0.0,1.0102,4.7,6.3,3.6,-0.3
8,0.35,0.8,1.17,0.9981,0.0,13.1,9.5,3.3
8,0.33,0.86,0.14,1.008,0.1,8.9,2.7,0.6
7,0.83,0.72,0.39,0.9957,0.6,10.1,5.2,3.1
6,0.6,0.87,0.25,0.9953,1.3,8.6,6.1,3.0
5,1.03,0.8,0.05,0.9943,5.3,13.4,9.5,6.0
7,0.93,0.69,0.17,1.0015,3.2,16.4,9.5,6.4
6,0.49,0.76,0.02,1.0146,0.0,7.9,4.9,3.6
7,0.27,0.7,0.01,1.0196,0.0,3.6,-0.2,-0.5
6,0.56,0.61,0.0,1.0159,0.0,2.0,0.9,-0.3
6,0.77,0.63,0.0,1.0239,0.0,2.7,0.4,-1.1
2,1.45,0.57,0.0,1.0336,5.8,3.3,-0.8,-2.4
1,1.6,0.56,0.0,1.0317,9.1,3.8,-0.8,-5.0
0,1.66,0.46,0.0,1.0286,9.2,4.7,0.1,-3.6
0,1.64,0.53,0.0,1.0263,9.1,4.4,0.2,-4.4
0,1.53,0.58,0.0,1.0285,8.8,5.5,0.2,-5.1
4,1.33,0.73,0.0,1.0278,6.4,6.5,1.1,-2.4
3,1.39,0.6,0.0,1.0274,6.5,2.9,-0.1,-1.2
2,1.62,0.58,0.0,1.0256,7.9,3.9,-0.5,-3.4
3,1.41,0.6,0.0,1.0182,5.5,6.2,1.8,-1.3
3,1.73,0.58,0.0,1.022,8.8,12.7,4.9,-0.8
2,1.75,0.61,0.0,1.027,9.1,14.4,7.6,1.9
3,1.52,0.58,0.0,1.0311,6.9,12.5,7.8,3.9
0,1.74,0.58,0.0,1.0282,9.4,13.7,6.6,0.1
7,0.97,0.58,0.01,1.0253,2.3,13.7,8.6,4.8
2,1.84,0.62,0.0,1.0237,8.4,11.9,5.9,3.8
0,2.0,0.41,0.0,1.0189,9.4,15.5,8.1,1.0
8,1.28,0.6,0.51,1.0187,4.4,15.7,7.5,3.4
1,1.7,0.62,0.0,1.0202,9.6,10.3,4.9,2.1
5,0.66,0.63,0.18,1.0112,0.1,10.9,5.4,2.6
6,1.7,0.59,0.0,1.0135,8.2,9.6,5.5,1.2
8,1.09,0.61,0.46,1.0106,1.5,16.4,10.6,4.8
5,0.91,0.74,0.0,1.0135,0.7,14.5,11.1,8.7
6,0.94,0.6,0.0,1.01,0.8,18.9,14.0,6.8
0,2.11,0.43,0.0,1.006,9.7,23.2,17.0,10.1
8,0.84,0.53,0.04,0.9978,0.0,18.2,16.4,13.5
3,1.43,0.51,0.0,1.0063,7.4,15.9,10.3,8.8
5,1.74,0.36,0.0,1.0075,6.1,19.9,14.3,8.8
7,1.32,0.57,0.95,1.0061,2.9,18.7,13.5,9.9
2,2.0,0.51,0.1,1.0075,9.7,20.8,15.6,8.6
2,2.06,0.67,0.0,1.0113,9.7,20.2,12.1,9.4
6,1.8,0.51,0.09,1.0134,6.9,20.4,13.7,8.4
5,1.14,0.79,0.04,1.0148,2.1,12.6,9.1,8.1
3,1.82,0.57,0.0,1.0195,7.1,13.7,9.3,5.5
0,2.31,0.49,0.01,1.0225,10.2,14.4,9.4,4.0
8,0.94,0.49,0.04,1.0118,0.3,17.0,13.4,7.8
6,0.92,0.71,0.94,1.004,1.3,18.2,13.6,11.5
5,1.68,0.7,0.0,0.9987,5.9,19.2,14.4,10.9
4,1.56,0.68,0.4,0.9968,5.8,19.7,11.4,10.2
6,1.43,0.5,0.1,0.9989,4.0,15.6,10.4,8.6
7,1.65,0.49,0.01,1.0061,4.0,15.8,11.5,5.6
6,1.47,0.72,0.0,1.0099,3.3,13.2,9.3,5.1
6,1.36,0.52,0.0,1.0084,1.0,13.4,10.1,6.5
5,1.72,0.49,0.0,1.0005,4.0,15.8,10.6,5.8
2,2.02,0.54,0.44,1.0044,8.0,19.0,11.0,5.0
7,1.57,0.7,0.51,1.0096,1.6,14.7,11.5,7.2
6,0.96,0.85,0.78,1.0025,2.7,16.0,9.7,8.3
7,1.66,0.69,2.0,1.0057,3.2,13.2,8.2,4.9
8,1.09,0.74,0.0,1.0142,2.6,7.9,6.6,5.0
4,1.9,0.75,0.0,1.0168,8.0,11.7,6.1,2.1
6,2.09,0.63,0.0,1.0141,8.7,12.3,8.9,4.5
5,1.53,0.59,0.0,1.0112,4.2,15.8,9.9,4.7
1,2.62,0.65,0.0,1.0141,10.2,15.3,9.8,5.0
1,2.48,0.58,0.0,1.0179,8.9,16.2,10.6,5.4
0,2.84,0.47,0.0,1.0178,12.1,19.1,12.3,6.1
0,2.79,0.54,0.0,1.0203,12.1,21.7,14.2,6.4
6,2.48,0.46,0.0,1.0182,9.5,22.6,17.2,9.3
8,1.38,0.63,0.0,1.008,0.1,17.4,13.1,12.4
8,0.37,0.74,0.03,1.0102,0.0,12.7,8.6,6.2
1,2.92,0.43,0.0,1.0228,11.5,10.9,6.9,0.7
1,2.63,0.46,0.0,1.0198,9.9,12.7,8.3,0.0
4,1.6,0.51,0.0,1.0151,5.8,13.6,8.6,4.7
2,2.15,0.48,0.0,1.0138,9.8,16.1,9.4,2.4
1,2.8,0.44,0.0,1.0132,11.7,19.2,12.6,3.7
2,2.89,0.37,0.0,1.0113,11.4,22.4,15.9,10.4
8,1.67,0.52,0.35,1.0109,2.6,22.2,16.7,12.5
8,0.95,0.83,1.3,1.0132,0.4,16.6,13.0,11.1
8,1.09,0.88,0.48,1.0124,0.7,17.2,12.8,10.5
5,2.2,0.67,0.43,1.0097,8.4,19.5,13.1,10.5
4,2.13,0.73,0.0,1.0138,7.9,14.8,10.2,8.1
3,2.62,0.6,0.08,1.0127,11.6,18.8,13.0,6.3
5,2.44,0.48,0.0,1.0125,8.2,20.7,15.0,8.1
2,2.85,0.44,0.0,1.0099,9.9,22.7,17.2,9.5
4,2.69,0.52,0.0,1.0102,8.5,24.0,16.1,11.5
5,2.23,0.62,0.0,1.0167,7.5,16.4,12.1,8.0
6,2.59,0.63,0.0,1.0151,7.5,23.7,14.3,6.8
5,2.76,0.52,0.15,1.0223,9.8,16.2,11.8,4.5
8,0.33,0.9,1.13,1.0221,0.0,12.8,8.9,8.5
8,0.29,0.95,0.78,1.0218,0.0,10.2,9.2,8.4
8,0.63,0.89,0.11,1.02,0.0,12.7,11.3,8.8
7,1.16,0.81,0.04,1.0199,0.0,17.1,13.8,10.6
8,0.52,0.9,1.7,1.0208,0.0,13.6,12.2,10.2
8,0.32,0.96,2.12,1.0181,0.0,13.2,12.8,12.6
6,2.43,0.65,0.0,1.0193,5.9,19.1,14.9,11.7
5,1.4,0.72,0.0,1.0238,4.9,17.7,12.6,9.9
3,2.64,0.6,0.0,1.0214,6.9,21.0,15.3,9.5
6,2.07,0.6,0.01,1.0183,4.6,21.7,17.3,11.7
2,2.97,0.65,0.0,1.016,10.5,23.0,18.2,14.1
1,3.1,0.55,0.0,1.0173,11.4,26.8,20.2,12.8
0,3.2,0.53,0.0,1.0185,12.7,29.0,21.6,13.4
0,3.3,0.5,0.0,1.0179,13.2,29.5,23.3,14.4
3,3.39,0.49,0.12,1.0158,12.3,30.6,24.1,18.4
4,2.45,0.59,0.0,1.0176,6.5,26.3,21.1,16.9
2,3.08,0.56,0.0,1.0166,11.8,27.6,22.4,15.1
1,3.28,0.58,0.0,1.0128,11.7,26.2,21.4,16.5
1,3.27,0.54,0.0,1.0134,13.2,29.6,22.4,16.0
2,3.3,0.53,0.0,1.0166,12.3,29.0,23.1,17.6
1,3.44,0.54,0.0,1.0153,13.7,30.0,22.9,16.6
5,2.27,0.57,0.27,1.0185,6.8,29.5,22.3,18.0
1,3.43,0.48,0.0,1.022,13.6,24.3,20.1,14.6
2,3.27,0.61,0.0,1.0188,12.4,25.5,20.4,13.0
2,3.05,0.6,0.01,1.0174,10.3,28.4,22.2,15.1
5,2.8,0.57,0.8,1.0182,9.1,29.7,22.9,16.1
3,3.33,0.55,0.0,1.0213,12.4,30.6,24.0,15.6
2,3.33,0.54,0.0,1.0212,12.1,28.8,23.5,17.4
2,3.32,0.53,0.0,1.0175,11.9,29.2,23.8,19.3
1,3.48,0.52,0.0,1.0187,13.4,27.7,22.9,19.0
3,3.46,0.42,0.0,1.017,13.6,29.7,23.1,17.8
3,2.93,0.48,0.0,1.0156,10.7,30.8,23.8,18.0
5,2.99,0.6,0.15,1.0162,10.5,30.0,22.4,17.5
6,2.1,0.65,0.0,1.017,6.8,27.9,22.7,18.1
2,2.73,0.68,0.38,1.0174,10.4,28.3,22.7,18.5
3,3.12,0.53,0.0,1.0198,12.5,30.4,24.8,17.1
3,3.02,0.5,0.0,1.0181,11.0,31.1,25.7,19.2
4,2.68,0.6,0.0,1.0122,9.1,29.8,24.8,18.7
5,2.53,0.66,0.98,1.0093,6.9,31.5,22.1,18.0
6,2.17,0.66,0.23,1.0101,5.9,27.0,22.7,17.0
5,2.84,0.56,0.24,1.0109,9.7,28.9,24.2,17.0
6,1.48,0.87,0.87,1.0132,3.0,23.7,19.7,16.8
5,2.34,0.73,0.07,1.0148,7.9,23.7,18.8,15.7
8,0.52,0.88,0.08,1.0165,0.3,17.8,15.0,14.2
7,0.82,0.87,0.62,1.0137,1.2,17.1,15.8,11.8
7,1.79,0.83,1.22,1.0096,3.6,23.3,18.0,15.3
8,0.22,0.96,3.04,1.0088,0.0,17.1,15.3,14.5
8,0.59,0.95,0.31,1.0099,0.0,19.2,17.4,15.4
3,2.89,0.74,0.02,1.0141,11.1,25.8,20.7,16.3
2,3.26,0.66,0.0,1.0173,13.0,28.3,23.2,16.2
0,3.6,0.6,0.0,1.018,13.7,29.7,23.7,16.7
2,2.88,0.69,0.0,1.017,10.8,30.4,24.3,18.2
2,2.66,0.66,0.09,1.0143,9.8,30.6,25.2,18.7
6,1.65,0.77,0.03,1.0145,2.9,26.0,23.3,18.9
3,3.14,0.66,0.0,1.0134,12.7,28.0,23.2,18.5
7,1.75,0.81,0.0,1.0168,1.6,22.3,19.0,17.2
7,1.8,0.86,0.91,1.0145,2.8,23.7,18.6,17.0
8,0.81,0.92,0.06,1.015,0.3,20.4,17.1,15.6
7,0.7,0.83,0.31,1.0181,0.4,18.5,16.2,14.6
6,1.91,0.82,0.02,1.0217,3.7,21.6,16.1,13.5
3,2.97,0.6,0.0,1.0199,11.5,23.2,18.4,11.8
6,2.31,0.88,0.83,1.0166,6.9,23.3,16.6,14.1
7,2.17,0.72,1.64,1.0133,4.9,24.1,17.6,14.1
4,2.25,0.69,0.0,1.0167,6.7,22.1,17.2,12.7
5,2.52,0.66,0.01,1.0183,8.5,23.7,19.2,11.8
1,3.02,0.63,0.0,1.0229,13.0,22.6,17.9,13.8
2,2.96,0.62,0.0,1.021,9.9,27.8,22.2,12.1
3,2.15,0.66,0.36,1.0158,8.8,30.8,25.4,19.9
7,1.25,0.88,0.78,1.0156,0.6,23.8,20.7,18.6
5,1.18,0.9,0.03,1.0187,1.0,21.0,18.1,17.2
2,2.81,0.72,0.0,1.0168,9.3,25.6,20.1,15.5
6,1.54,0.91,0.17,1.0182,2.8,19.7,16.4,15.7
2,2.61,0.74,0.0,1.0186,10.6,24.6,18.8,12.2
1,3.4,0.54,0.0,1.0146,13.6,29.8,23.6,15.3
1,2.96,0.59,0.0,1.0144,12.5,31.6,25.3,19.2
2,2.88,0.62,0.0,1.0131,11.0,31.8,26.5,20.7
5,2.3,0.69,0.0,1.0139,6.0,25.9,22.1,19.9
4,2.57,0.52,0.0,1.0193,6.3,22.8,19.3,16.2
6,1.98,0.55,0.0,1.0179,4.2,22.9,19.1,16.3
1,2.91,0.6,0.0,1.0204,12.0,23.5,18.5,13.2
3,3.11,0.52,0.0,1.0186,11.2,28.4,22.0,14.1
3,2.69,0.64,0.0,1.0195,9.1,26.5,20.3,15.5
3,2.4,0.74,0.2,1.0191,8.1,23.3,18.2,14.9
3,2.96,0.6,0.0,1.019,11.9,25.3,19.1,12.3
4,2.98,0.63,0.32,1.0144,11.8,31.3,23.6,16.9
1,2.89,0.63,0.0,1.0142,11.1,32.4,26.3,18.5
1,2.97,0.56,0.0,1.0126,12.2,34.4,28.6,21.5
