MADRID_cloud_cover,MADRID_global_radiation,MADRID_humidity,MADRID_precipitation,MADRID_pressure,MADRID_sunshine,MADRID_temp_max,MADRID_temp_mean,MADRID_temp_min
8,0.32,0.83,0.59,0.9982,0.0,12.5,10.8,9.1
5,0.46,0.81,0.0,1.002,0.6,12.6,8.7,4.8
2,1.24,0.66,0.0,1.015,8.0,8.8,4.9,1.0
3,1.26,0.72,0.01,1.0192,8.4,10.6,5.8,1.0
6,0.48,0.95,0.0,1.0218,0.8,8.8,6.9,5.0
6,0.67,0.88,0.0,1.024,2.3,9.7,8.4,7.1
4,1.06,0.8,0.0,1.024,6.3,13.4,9.5,5.6
4,1.16,0.79,0.0,1.0266,7.5,12.6,9.3,6.0
0,1.25,0.86,0.0,1.0264,8.7,12.0,8.0,4.0
6,0.89,0.9,0.0,1.0286,4.6,12.2,8.5,4.8
4,0.95,0.74,0.0,1.0259,5.3,15.4,9.6,3.8
8,0.72,0.56,0.0,1.0192,3.0,15.2,12.1,9.0
8,0.29,0.84,2.45,1.0138,0.0,10.8,9.3,7.8
6,0.77,0.86,0.04,1.006,3.6,12.0,10.1,8.2
8,0.28,0.91,0.41,1.0056,0.0,8.9,7.6,6.3
3,1.05,0.8,0.0,1.0156,6.9,12.2,8.2,4.2
8,0.29,0.94,0.09,1.023,0.0,7.6,5.4,3.2
8,0.29,0.94,0.03,1.0191,0.0,8.6,7.4,6.2
3,0.43,0.92,0.0,1.0219,0.6,10.0,7.5,5.0
8,0.29,0.78,0.0,1.0214,0.0,11.0,9.1,7.2
6,0.29,0.8,0.0,1.0174,0.0,9.8,8.6,7.4
5,0.67,0.82,0.72,1.0078,2.7,12.6,9.4,6.2
8,0.29,0.92,1.3,1.0018,0.0,10.0,8.5,7.0
8,0.88,0.73,0.0,1.0039,5.1,13.8,10.9,8.0
3,1.09,0.69,0.0,1.0131,8.0,12.6,9.2,5.8
5,0.87,0.66,0.01,1.0096,5.1,8.4,6.6,4.8
3,0.96,0.56,0.0,1.0176,6.2,10.0,7.4,4.8
5,0.98,0.6,0.0,1.0224,6.6,10.0,6.0,2.0
8,0.28,0.87,0.7,1.0148,0.0,6.0,4.1,2.2
2,1.07,0.65,0.0,1.0183,7.8,8.2,5.3,2.4
8,0.28,0.88,0.11,1.0191,0.0,7.2,4.4,1.6
8,0.38,0.86,0.17,1.0087,0.4,10.4,8.8,7.2
8,0.74,0.83,0.88,1.0021,3.6,11.2,9.5,7.8
4,0.89,0.7,0.01,1.0027,5.5,8.1,6.4,4.7
2,1.08,0.63,0.0,1.0156,8.0,9.2,5.9,2.6
8,0.28,0.91,0.05,1.0241,0.0,7.4,4.6,1.8
8,0.28,0.94,0.0,1.0288,0.0,9.6,8.5,7.4
8,0.28,0.96,0.02,1.033,0.0,9.0,8.0,7.0
5,0.6,0.95,0.01,1.0342,2.2,8.4,7.1,5.8
5,1.02,0.91,0.0,1.0312,7.1,10.6,6.6,2.6
3,1.1,0.86,0.0,1.0257,8.3,10.2,6.2,2.2
2,1.08,0.83,0.0,1.0194,8.0,11.0,6.5,2.0
7,0.28,0.74,0.0,1.0165,0.0,9.6,6.0,2.4
2,1.13,0.56,0.0,1.0187,8.6,5.0,2.0,-1.0
3,0.89,0.64,0.0,1.0158,5.3,5.7,1.6,-2.5
3,1.03,0.61,0.0,1.0191,7.1,6.6,3.5,0.4
1,1.13,0.62,0.0,1.025,8.5,6.8,3.2,-0.4
0,1.13,0.46,0.0,1.0293,8.4,5.6,1.7,-2.2
0,1.12,0.41,0.0,1.0303,8.3,7.0,2.9,-1.2
0,1.09,0.53,0.0,1.0229,7.8,9.6,4.6,-0.4
0,1.12,0.65,0.0,1.0191,8.1,7.2,3.8,0.4
6,0.78,0.81,0.0,1.0143,3.8,6.7,3.9,1.1
8,0.29,0.87,0.21,1.0094,0.0,5.2,4.3,3.4
7,0.98,0.83,0.0,1.0126,6.1,6.5,4.4,2.3
5,0.52,0.87,0.0,1.0198,1.2,4.0,1.7,-0.6
7,0.3,0.77,1.58,1.0115,0.0,7.0,3.8,0.6
8,0.3,0.96,0.07,1.0112,0.0,8.6,6.9,5.2
8,0.82,0.82,0.3,1.018,3.9,9.6,7.6,5.6
8,0.74,0.84,0.12,1.0081,3.1,10.4,8.3,6.2
8,0.31,0.91,1.08,1.0028,0.0,11.0,8.5,6.0
8,0.31,0.85,0.14,0.9984,0.0,9.0,6.3,3.6
8,0.31,0.89,0.17,1.0029,0.0,10.2,7.2,4.2
5,1.09,0.63,0.01,1.0123,6.8,10.0,7.7,5.4
8,0.52,0.89,0.06,1.0162,1.0,11.5,7.9,4.3
8,0.46,0.9,0.01,1.0187,0.6,12.2,10.9,9.6
8,0.32,0.95,0.0,1.0209,0.0,11.6,10.5,9.4
8,0.72,0.88,0.0,1.023,2.5,12.6,10.3,8.0
6,0.91,0.78,0.0,1.0256,4.3,14.6,10.2,5.8
7,0.82,0.88,0.1,1.0269,3.3,11.2,8.2,5.2
0,1.27,0.79,0.0,1.0278,8.3,13.8,9.3,4.8
2,1.12,0.84,0.0,1.0277,6.4,13.4,8.8,4.2
4,1.27,0.72,0.0,1.0267,8.1,14.6,9.5,4.4
6,1.11,0.76,0.0,1.0259,6.0,12.6,8.5,4.4
8,0.35,0.92,0.0,1.0285,0.0,8.6,6.8,5.0
8,0.39,0.84,0.0,1.0241,0.1,10.8,8.4,6.0
8,0.35,0.9,0.52,1.0243,0.0,9.8,7.9,6.0
6,0.67,0.86,0.01,1.0248,1.6,10.3,7.0,3.7
0,1.38,0.74,0.0,1.0251,8.6,9.0,4.8,0.6
3,1.38,0.76,0.0,1.0211,8.4,9.0,4.7,0.4
7,0.72,0.75,0.37,1.017,1.8,8.4,4.9,1.4
3,1.31,0.7,0.01,1.0137,7.4,9.6,5.1,0.6
2,1.49,0.5,0.0,1.0247,9.3,5.4,2.3,-0.8
0,1.43,0.57,0.0,1.0282,8.4,7.4,1.9,-3.6
4,1.39,0.5,0.0,1.0235,7.8,9.4,3.8,-1.8
5,1.31,0.5,0.0,1.0169,6.8,10.6,6.4,2.2
0,1.58,0.48,0.0,1.0198,9.7,11.4,6.2,1.0
8,0.4,0.63,0.0,1.0234,0.0,7.1,3.7,0.3
7,1.21,0.38,0.0,1.028,5.5,6.4,3.1,-0.2
0,1.6,0.44,0.0,1.0277,9.4,7.2,2.5,-2.2
2,1.61,0.64,0.0,1.0132,9.4,12.0,4.9,-2.2
6,1.28,0.61,0.11,1.0021,5.8,8.7,5.8,2.9
4,1.3,0.61,0.16,1.0032,5.9,6.0,2.9,-0.2
5,1.25,0.7,0.02,1.0051,5.3,4.8,1.7,-1.4
3,1.69,0.58,0.0,1.0139,9.6,6.6,2.8,-1.0
7,1.15,0.65,0.56,1.0117,4.2,9.0,5.1,1.2
8,0.7,0.78,2.36,0.9968,1.0,12.5,7.9,3.3
5,1.37,0.79,0.32,0.9973,6.0,11.4,8.4,5.4
7,1.08,0.78,0.18,1.0104,3.4,10.4,6.7,3.0
8,0.7,0.84,1.56,1.0038,0.9,9.4,8.0,6.6
7,0.46,0.9,1.87,1.0051,0.0,6.6,6.1,5.6
7,1.56,0.78,0.11,1.0044,7.2,10.6,8.1,5.6
5,1.64,0.74,0.22,1.0142,7.9,9.8,6.4,3.0
5,1.65,0.71,0.02,1.0171,7.8,11.2,6.2,1.2
3,1.85,0.63,0.0,1.0156,9.6,10.0,5.7,1.4
5,1.21,0.67,0.49,1.0115,3.8,10.2,6.3,2.4
8,0.49,0.89,0.76,1.0102,0.0,7.5,4.6,1.7
5,1.34,0.79,0.04,1.0122,4.7,9.8,6.4,3.0
7,0.87,0.85,0.58,1.0093,1.6,10.3,7.4,4.5
5,1.58,0.6,0.19,1.0096,6.3,9.8,6.0,2.2
8,0.5,0.8,0.37,1.0091,0.0,6.4,4.8,3.2
7,1.18,0.67,0.0,1.0114,3.3,10.2,6.9,3.6
8,1.72,0.69,0.0,1.0164,7.0,11.0,7.2,3.4
8,0.52,0.8,0.18,1.0113,0.0,8.2,6.3,4.4
4,1.94,0.71,0.0,1.0187,8.5,12.6,9.2,5.8
8,1.22,0.71,0.28,1.0181,3.3,14.2,10.7,7.2
7,1.96,0.72,0.0,1.0212,8.4,14.2,10.2,6.2
8,1.95,0.75,0.0,1.0214,8.2,15.4,10.3,5.2
8,0.55,0.82,1.83,1.0175,0.0,12.0,9.8,7.6
7,0.94,0.94,2.89,1.0058,1.5,13.0,10.9,8.8
6,1.63,0.81,0.52,1.0082,5.6,13.4,10.8,8.2
6,1.76,0.77,0.02,1.0025,6.4,14.4,11.0,7.6
8,0.71,0.89,0.57,1.0079,0.4,13.2,10.4,7.6
7,1.21,0.84,0.01,1.0058,2.8,14.2,11.9,9.6
7,0.89,0.8,0.16,1.0077,1.1,15.6,12.1,8.6
2,2.33,0.6,0.0,1.0182,10.1,15.4,11.7,8.0
5,2.11,0.59,0.0,1.0221,8.4,16.6,10.8,5.0
8,0.71,0.59,0.57,1.0136,0.3,15.6,12.5,9.4
7,1.69,0.81,0.05,1.0117,5.4,13.4,10.3,7.2
4,2.04,0.61,0.0,1.0148,7.6,14.8,10.9,7.0
8,0.61,0.65,0.02,1.0114,0.0,13.5,10.5,7.5
7,2.04,0.36,0.0,1.01,7.4,14.0,9.3,4.6
1,2.45,0.48,0.0,1.0091,10.2,13.0,8.1,3.2
3,2.11,0.52,0.0,1.0163,7.7,10.2,5.7,1.2
4,2.27,0.53,0.0,1.0208,8.7,10.4,5.8,1.2
2,2.5,0.45,0.0,1.0238,10.2,10.0,5.2,0.4
2,2.47,0.49,0.0,1.0239,9.9,13.8,6.6,-0.6
0,2.54,0.49,0.0,1.0211,10.3,14.8,9.0,3.2
6,2.06,0.52,0.01,1.0128,7.0,16.6,10.7,4.8
8,1.47,0.68,0.2,1.0119,3.4,12.8,8.6,4.4
7,1.91,0.7,0.09,1.0117,5.9,12.9,9.1,5.3
7,2.08,0.64,0.0,1.0118,6.9,13.0,8.8,4.6
7,2.34,0.6,0.0,1.0112,8.5,14.0,9.7,5.4
6,1.84,0.63,0.0,1.0114,5.3,12.8,8.7,4.6
8,1.36,0.77,0.4,1.0133,2.6,9.6,7.4,5.2
5,2.03,0.72,0.03,1.0178,6.3,12.6,8.7,4.8
3,2.71,0.64,0.0,1.0265,10.6,16.6,11.5,6.4
1,2.75,0.4,0.0,1.0309,10.8,20.6,14.1,7.6
0,2.77,0.47,0.0,1.0319,10.8,20.6,15.1,9.6
6,2.32,0.48,0.0,1.0264,7.8,22.4,15.4,8.4
6,2.41,0.47,0.0,1.0243,8.3,15.4,11.8,8.2
4,2.88,0.42,0.0,1.0287,11.3,17.0,10.7,4.4
2,2.73,0.52,0.0,1.0282,10.2,17.6,11.8,6.0
2,3.05,0.53,0.0,1.0249,12.3,20.6,13.9,7.2
0,3.09,0.39,0.0,1.02,12.5,22.0,15.4,8.8
1,3.11,0.4,0.0,1.0167,12.5,24.2,16.6,9.0
5,2.83,0.54,0.0,1.0134,10.6,20.2,15.0,9.8
1,3.1,0.48,0.0,1.0124,12.3,19.3,13.6,7.9
8,0.74,0.76,0.0,1.012,0.0,13.6,11.0,8.4
8,0.92,0.8,0.0,1.0131,0.4,16.2,13.5,10.8
4,2.8,0.65,0.0,1.0162,10.1,22.6,16.6,10.6
5,3.08,0.58,0.12,1.0141,11.9,24.6,17.8,11.0
8,1.3,0.82,1.39,1.0148,1.8,18.4,15.9,13.4
5,2.3,0.85,0.97,1.0155,6.9,20.0,16.1,12.2
7,1.64,0.84,2.72,1.012,3.3,17.0,12.3,7.6
8,0.77,0.86,0.51,1.0094,0.0,12.4,9.6,6.8
7,1.73,0.7,0.01,1.0084,3.7,14.2,10.1,6.0
3,3.02,0.68,0.0,1.0084,11.1,16.4,11.9,7.4
8,0.97,0.69,0.41,1.0079,0.3,16.4,12.4,8.4
7,2.04,0.85,0.71,1.008,4.7,16.8,12.5,8.2
6,1.16,0.77,0.0,1.0081,0.8,15.6,11.9,8.2
6,2.31,0.79,0.13,1.0095,6.1,16.1,12.1,8.1
5,1.23,0.57,0.0,1.0157,1.0,16.0,11.2,6.4
7,1.1,0.76,0.12,1.0176,0.6,17.7,13.4,9.1
7,1.21,0.66,0.13,1.021,0.9,18.2,13.7,9.2
8,0.8,0.91,0.39,1.0181,0.0,12.4,11.0,9.6
8,1.87,0.85,0.0,1.0171,3.6,20.4,16.1,11.8
5,2.87,0.72,0.0,1.0188,9.3,24.1,17.8,11.5
3,1.89,0.54,0.0,1.0177,7.7,28.0,21.7,15.4
7,1.09,0.41,0.0,1.0182,0.5,26.5,21.4,16.3
5,1.26,0.44,0.09,1.0161,1.0,26.8,20.9,15.0
6,1.2,0.54,0.0,1.0191,0.8,21.6,17.8,14.0
5,1.89,0.51,0.0,1.0178,7.7,23.4,17.2,11.0
4,1.24,0.51,0.0,1.0185,0.9,24.0,18.1,12.2
8,3.11,0.53,0.0,1.0184,10.6,24.6,19.3,14.0
6,1.18,0.53,0.0,1.0143,0.7,19.2,15.0,10.8
1,1.89,0.48,0.0,1.0168,7.7,18.8,12.7,6.6
2,1.31,0.41,0.0,1.0172,1.1,21.2,14.8,8.4
5,1.28,0.44,0.0,1.0204,1.0,23.4,16.8,10.2
8,2.12,0.56,0.0,1.0183,4.6,20.0,16.6,13.2
7,1.19,0.58,0.49,1.013,0.7,20.2,15.1,10.0
7,1.16,0.73,0.01,1.0095,0.6,18.0,13.7,9.4
6,1.12,0.71,0.03,1.012,0.5,15.2,12.4,9.6
4,1.29,0.57,0.0,1.0161,13.5,18.0,12.2,6.4
8,1.0,0.73,0.67,1.013,0.2,17.2,14.4,11.6
7,1.17,0.78,0.64,1.0129,0.6,16.8,13.4,10.0
7,1.0,0.76,0.11,1.0159,0.2,14.8,11.4,8.0
3,1.33,0.64,0.0,1.0208,13.8,18.6,12.9,7.2
2,1.36,0.46,0.0,1.0209,12.7,20.4,14.6,8.8
4,1.09,0.48,0.0,1.0195,13.1,22.4,16.7,11.0
0,3.53,0.49,0.0,1.0225,13.6,22.5,16.8,11.1
3,3.5,0.41,0.0,1.0223,13.4,24.1,17.2,10.3
4,1.1,0.38,0.0,1.0141,11.8,26.0,20.2,14.4
0,3.5,0.38,0.0,1.0132,13.4,23.0,16.5,10.0
2,1.13,0.4,0.0,1.0165,12.7,21.8,15.0,8.2
1,3.6,0.39,0.0,1.0104,14.0,26.0,18.8,11.6
6,2.43,0.52,0.89,1.0095,7.1,23.0,18.8,14.6
8,0.79,0.74,1.44,1.0088,0.1,18.0,14.9,11.8
7,2.11,0.76,0.01,1.0105,5.4,20.2,15.4,10.6
7,1.46,0.78,2.31,1.0125,2.4,20.9,16.7,12.5
8,1.29,0.84,0.12,1.0113,1.7,19.0,15.6,12.2
7,1.88,0.72,0.02,1.0097,4.3,21.1,17.4,13.7
6,2.36,0.7,0.0,1.0108,6.7,21.6,16.9,12.2
5,1.1,0.67,0.0,1.0139,10.8,22.6,18.0,13.4
5,2.38,0.59,0.0,1.017,6.8,22.6,18.1,13.6
6,2.56,0.55,0.0,1.0162,7.8,23.5,17.9,12.3
5,2.55,0.59,0.13,1.0141,7.7,21.2,16.9,12.6
1,1.16,0.46,0.0,1.0167,14.1,23.6,17.4,11.2
2,1.16,0.46,0.0,1.0136,14.0,26.0,19.8,13.6
7,2.55,0.53,0.0,1.0114,7.7,23.3,19.6,15.9
7,1.1,0.6,0.32,1.0106,1.0,20.4,17.0,13.6
8,2.72,0.64,0.06,1.0107,8.7,20.2,16.1,12.0
1,1.16,0.52,0.0,1.0183,13.1,21.2,15.7,10.2
5,1.16,0.48,0.0,1.021,13.0,25.6,18.5,11.4
0,1.16,0.44,0.0,1.0196,13.3,28.7,22.3,15.9
1,1.16,0.46,0.0,1.0173,12.7,31.1,25.4,19.7
3,1.16,0.44,0.0,1.0181,12.9,32.6,26.7,20.8
4,1.13,0.44,0.0,1.0167,11.4,33.6,27.3,21.0
5,1.16,0.33,0.0,1.0155,13.5,32.2,26.2,20.2
5,1.07,0.33,0.0,1.011,10.6,30.2,24.0,17.8
6,1.04,0.58,0.15,1.0142,0.8,28.0,22.7,17.4
2,1.13,0.56,0.0,1.0198,1.1,28.2,22.2,16.2
5,1.01,0.48,0.66,1.0199,0.7,29.2,24.6,20.0
7,0.94,0.72,0.0,1.019,0.5,26.2,21.5,16.8
1,1.12,0.57,0.0,1.0169,1.1,28.8,22.4,16.0
4,1.09,0.47,0.0,1.0155,11.8,29.5,22.6,15.7
1,1.89,0.35,0.0,1.0207,7.7,26.0,18.2,10.4
0,1.15,0.35,0.0,1.0202,13.9,27.6,21.2,14.8
3,1.89,0.34,0.0,1.0254,7.7,26.0,18.7,11.4
2,1.14,0.34,0.0,1.028,13.9,28.6,21.0,13.4
0,3.6,0.29,0.0,1.0254,14.2,32.0,25.1,18.2
0,3.58,0.2,0.0,1.0212,14.1,33.6,26.9,20.2
0,3.55,0.34,0.0,1.0185,13.9,33.4,26.8,20.2
2,1.14,0.34,0.0,1.0174,1.2,33.0,26.7,20.4
0,1.14,0.32,0.0,1.0206,1.2,32.8,26.9,21.0
0,1.89,0.3,0.0,1.0234,7.7,33.6,27.3,21.0
2,1.13,0.32,0.0,1.0224,12.6,34.4,27.8,21.2
0,1.13,0.29,0.0,1.0217,1.2,34.0,27.6,21.2
0,1.13,0.25,0.0,1.0208,1.2,34.4,28.2,22.0
1,1.12,0.28,0.0,1.0173,1.2,35.0,28.5,22.0
3,1.09,0.32,0.0,1.0145,1.1,34.4,28.4,22.4
1,1.12,0.42,0.0,1.0135,1.2,33.4,27.4,21.4
5,1.09,0.38,0.0,1.0156,1.1,33.0,27.6,22.2
0,1.11,0.41,0.0,1.017,12.8,32.0,26.4,20.8
6,1.06,0.46,0.0,1.0166,1.0,31.4,26.2,21.0
6,0.96,0.45,0.0,1.0159,0.7,31.2,26.7,22.2
0,1.11,0.42,0.0,1.0152,12.8,32.6,26.9,21.2
0,1.08,0.42,0.0,1.0157,12.6,30.0,24.9,19.8
0,1.1,0.41,0.0,1.0146,12.7,30.4,24.2,18.0
0,1.1,0.38,0.0,1.0115,12.7,32.5,26.4,20.3
6,0.98,0.29,0.0,1.0106,0.8,29.8,24.4,19.0
2,1.06,0.34,0.0,1.0135,12.3,28.7,23.2,17.7
0,1.89,0.25,0.0,1.0156,7.7,29.8,23.3,16.8
0,1.89,0.34,0.0,1.0172,7.7,32.0,24.9,17.8
5,1.05,0.32,0.0,1.0179,1.1,33.0,27.3,21.6
2,1.02,0.42,0.0,1.0188,1.0,32.4,26.8,21.2
2,3.07,0.36,0.0,1.0164,11.8,33.4,27.5,21.6
4,1.04,0.35,0.0,1.0151,1.1,34.0,28.4,22.8
7,0.83,0.48,0.39,1.0146,0.4,27.4,23.4,19.4
4,1.01,0.44,0.0,1.012,1.0,31.4,25.6,19.8
5,3.21,0.36,0.0,1.0103,12.9,31.6,25.8,20.0
3,3.2,0.4,0.0,1.0103,12.9,31.6,24.9,18.2
2,1.02,0.36,0.0,1.0107,1.1,32.6,26.3,20.0
1,3.14,0.37,0.0,1.0124,12.6,30.0,24.1,18.2
0,1.89,0.43,0.0,1.0119,7.7,29.7,23.6,17.5
1,3.15,0.44,0.0,1.0142,12.8,29.0,23.3,17.6
0,1.89,0.4,0.0,1.018,7.7,28.5,21.9,15.3
0,3.1,0.39,0.0,1.0193,12.6,28.2,21.9,15.6
0,3.01,0.4,0.0,1.0181,12.1,29.4,23.4,17.4
0,2.98,0.44,0.0,1.0161,12.0,30.4,24.8,19.2
2,0.94,0.34,0.0,1.013,0.9,31.8,25.3,18.8
1,2.92,0.39,0.0,1.0104,11.7,30.5,24.7,18.9
4,0.98,0.42,0.0,1.0116,1.1,27.6,22.2,16.8
2,3.07,0.4,0.0,1.0168,12.9,23.2,18.6,14.0
6,2.9,0.4,0.0,1.0219,11.8,24.6,18.2,11.8
2,1.89,0.38,0.0,1.0202,7.7,28.1,21.7,15.3
1,2.98,0.38,0.0,1.018,12.5,27.2,20.4,13.6
0,2.96,0.44,0.0,1.0156,12.5,28.1,21.4,14.7
0,2.94,0.4,0.0,1.0133,12.4,28.0,21.9,15.8
8,0.75,0.46,0.15,1.0138,0.4,23.6,19.1,14.6
8,0.58,0.79,0.36,1.0179,0.0,16.8,15.8,14.8
7,1.73,0.8,1.32,1.0162,4.6,19.6,17.1,14.6
5,0.98,0.74,0.04,1.015,0.9,22.2,17.6,13.0
4,2.37,0.7,0.0,1.0147,9.0,21.8,17.4,13.0
4,0.79,0.71,0.0,1.0154,0.3,20.6,17.0,13.4
4,0.82,0.69,0.0,1.0164,0.4,23.6,18.4,13.2
5,1.98,0.64,0.04,1.0196,6.5,20.6,17.2,13.8
4,1.92,0.69,0.0,1.0183,6.2,21.0,16.8,12.6
3,0.92,0.64,0.0,1.017,0.8,22.4,17.4,12.4
4,0.83,0.6,0.0,1.018,0.5,23.0,18.2,13.4
2,2.49,0.56,0.0,1.0183,10.6,25.0,19.0,13.0
2,2.51,0.48,0.09,1.0128,10.8,26.2,20.1,14.0
8,0.61,0.84,2.2,1.0093,0.0,18.4,13.9,9.4
8,1.63,0.8,0.52,1.0094,4.7,15.2,11.5,7.8
6,0.85,0.77,0.0,1.011,0.7,17.0,12.4,7.8
6,0.82,0.8,0.66,1.0108,0.6,21.0,17.2,13.4
5,0.82,0.82,0.0,1.0155,0.6,18.8,15.8,12.8
6,1.54,0.75,0.0,1.015,4.4,18.0,15.5,13.0
5,1.99,0.76,0.25,1.0155,7.6,19.6,15.1,10.6
4,0.8,0.7,0.0,1.014,0.6,17.0,12.3,7.6
3,0.84,0.7,0.0,1.0192,0.8,19.2,14.4,9.6
1,2.23,0.72,0.0,1.025,9.8,20.4,15.0,9.6
0,0.87,0.64,0.0,1.0258,1.0,22.0,16.8,11.6
3,0.84,0.52,0.0,1.0243,0.9,23.6,18.7,13.8
0,2.21,0.51,0.0,1.0239,10.0,25.0,19.0,13.0
6,1.85,0.48,0.0,1.024,7.3,24.8,19.4,14.0
4,2.14,0.58,0.0,1.024,9.7,23.4,18.7,14.0
6,1.63,0.6,0.0,1.0226,5.8,21.5,17.4,13.3
4,0.79,0.53,0.0,1.0186,0.8,23.6,18.4,13.2
8,1.33,0.69,0.06,1.0172,3.9,19.8,17.0,14.2
6,1.71,0.84,0.28,1.0157,6.7,20.6,16.5,12.4
5,1.82,0.7,0.0,1.0168,7.7,21.5,17.4,13.3
4,1.93,0.65,0.0,1.0191,8.7,21.5,17.3,13.1
7,1.38,0.68,0.0,1.0178,4.5,20.6,16.7,12.8
6,0.5,0.74,0.55,1.0171,0.0,18.4,15.3,12.2
8,0.69,0.85,0.67,1.0152,0.6,18.5,15.6,12.7
7,1.23,0.78,0.0,1.0197,3.7,20.0,17.2,14.4
3,0.73,0.69,0.0,1.0243,0.8,21.0,17.2,13.4
6,0.7,0.75,0.0,1.0244,0.7,20.6,16.3,12.0
6,1.52,0.72,0.0,1.0223,6.1,21.2,17.6,14.0
7,0.61,0.74,0.0,1.0222,0.4,19.6,16.5,13.4
7,0.58,0.75,0.0,1.0206,0.3,19.2,16.1,13.0
8,0.57,0.81,0.31,1.0175,0.3,19.8,16.4,13.0
7,1.3,0.79,0.54,1.0144,4.8,18.2,15.0,11.8
6,0.64,0.78,0.0,1.0192,0.6,17.4,14.1,10.8
1,1.88,0.74,0.0,1.0221,10.1,17.6,13.3,9.0
1,1.82,0.7,0.0,1.0216,9.7,18.8,14.2,9.6
5,1.47,0.74,1.74,1.0157,6.6,18.8,14.7,10.6
8,0.83,0.92,0.24,1.007,1.8,15.0,13.4,11.8
8,0.5,0.91,0.83,1.0057,0.2,14.4,12.5,10.6
5,0.66,0.82,0.0,1.0094,0.9,16.4,13.5,10.6
0,1.73,0.78,0.0,1.0165,9.6,18.0,13.8,9.6
3,1.76,0.78,0.0,1.0201,10.0,19.0,14.5,10.0
4,0.56,0.73,0.0,1.0233,0.5,19.6,16.7,13.8
2,1.7,0.64,0.0,1.0265,9.7,19.0,15.7,12.4
6,0.55,0.68,0.0,1.0279,0.5,18.2,13.2,8.2
2,1.68,0.54,0.0,1.0284,9.8,19.6,15.1,10.6
1,1.66,0.65,0.0,1.0311,9.8,17.6,13.5,9.4
0,1.89,0.7,0.0,1.0279,7.7,17.8,13.1,8.4
0,1.65,0.66,0.0,1.0221,10.0,19.2,13.5,7.8
0,1.89,0.66,0.0,1.0218,7.7,17.8,13.1,8.4
0,1.62,0.66,0.0,1.0245,9.9,18.6,13.3,8.0
0,0.57,0.7,0.0,1.026,0.8,17.6,12.3,7.0
0,1.89,0.65,0.0,1.0273,7.7,16.6,12.0,7.4
0,1.89,0.7,0.0,1.0264,7.7,16.8,11.8,6.8
0,1.89,0.65,0.0,1.0255,7.7,15.6,11.3,7.0
5,0.51,0.74,0.0,1.0265,0.6,15.4,10.4,5.4
6,0.92,0.76,0.0,1.0259,3.6,13.4,9.6,5.8
7,0.35,0.86,0.18,1.0179,0.0,12.2,9.8,7.4
6,1.02,0.86,0.0,1.0136,4.7,13.0,9.7,6.4
2,0.49,0.9,0.0,1.016,0.6,14.0,8.9,3.8
7,0.34,0.9,0.01,1.02,0.0,9.8,7.8,5.8
8,0.33,0.93,2.72,1.016,0.0,14.2,11.1,8.0
8,0.33,0.96,0.23,1.0136,0.0,13.6,12.5,11.4
7,0.47,0.82,0.0,1.0122,0.6,12.0,8.9,5.8
6,0.45,0.81,0.13,1.0178,0.5,9.4,6.3,3.2
2,0.5,0.82,0.0,1.0235,0.8,10.2,7.0,3.8
5,0.36,0.88,0.0,1.0259,0.1,8.0,5.3,2.6
5,0.4,0.92,0.0,1.0251,0.3,6.4,4.5,2.6
0,0.47,0.68,0.0,1.0236,0.7,9.8,5.8,1.8
2,1.05,0.62,0.0,1.0265,5.9,10.0,6.2,2.4
2,0.85,0.64,0.13,1.0199,3.9,11.8,8.0,4.2
8,0.83,0.82,0.16,1.0095,3.8,11.8,9.6,7.4
8,0.3,0.86,1.66,1.0074,0.0,11.0,9.4,7.8
5,0.38,0.84,0.04,1.0058,0.3,9.4,7.1,4.8
8,0.3,0.9,1.74,1.0104,0.0,7.6,5.9,4.2
3,1.17,0.75,0.0,1.0076,7.9,9.8,7.3,4.8
4,0.44,0.62,0.0,1.0131,0.7,10.4,7.2,4.0
1,1.2,0.61,0.0,1.025,8.4,7.6,4.0,0.4
3,1.06,0.66,0.0,1.0227,6.8,6.4,3.4,0.4
4,0.43,0.69,0.02,1.0153,0.7,7.2,4.1,1.0
3,0.43,0.43,0.0,1.0191,0.7,4.4,2.1,-0.2
0,1.19,0.42,0.0,1.0254,8.8,6.4,3.2,0.0
0,0.94,0.58,0.0,1.0276,5.5,10.4,6.4,2.4
7,0.38,0.78,0.0,1.0268,0.3,9.6,5.1,0.6
4,1.08,0.63,0.0,1.0166,7.5,13.6,10.6,7.6
4,0.43,0.56,0.0,1.0236,0.6,6.0,3.7,1.4
5,1.09,0.63,0.0,1.0176,7.7,11.2,5.8,0.4
2,0.91,0.54,0.0,1.0198,5.4,10.8,7.5,4.2
5,0.97,0.54,0.0,1.018,6.2,14.0,9.1,4.2
0,1.07,0.59,0.0,1.0196,7.7,10.2,5.6,1.0
1,0.42,0.65,0.0,1.0224,0.6,6.4,2.7,-1.0
1,0.43,0.72,0.0,1.0218,0.7,6.4,2.6,-1.2
2,1.03,0.74,0.0,1.0208,7.2,6.2,2.5,-1.2
4,0.53,0.76,0.0,1.0255,1.5,5.6,1.9,-1.8
4,0.41,0.76,0.0,1.0305,0.6,6.4,2.3,-1.8
5,0.76,0.8,0.0,1.0252,3.8,12.4,7.3,2.2
3,1.07,0.73,0.0,1.0211,7.9,14.6,10.6,6.6
8,0.28,0.86,0.45,1.0181,0.0,7.2,5.2,3.2
