BASEL_cloud_cover,BASEL_global_radiation,BASEL_humidity,BASEL_precipitation,BASEL_pressure,BASEL_sunshine,BASEL_temp_max,BASEL_temp_mean,BASEL_temp_min
5,2.75,0.66,0.0,1.018,10.1,25.0,18.0,10.6
1,3.13,0.64,0.0,1.018,13.3,28.2,20.2,12.1
4,2.79,0.69,0.0,1.018,10.6,29.8,21.9,14.1
4,2.44,0.71,0.0,1.018,8.0,29.5,22.9,17.1
6,1.85,0.64,0.0,1.018,4.2,26.6,21.4,17.5
2,2.77,0.7,0.0,1.018,10.7,30.5,22.4,15.6
3,2.43,0.74,0.0,1.018,8.2,27.8,21.8,16.1
3,2.23,0.8,0.13,1.018,6.8,28.4,21.3,16.0
5,2.15,0.79,0.64,1.018,6.3,31.0,22.6,17.3
8,1.12,0.88,0.02,1.018,0.9,24.5,19.9,16.2
8,1.08,0.78,0.1,1.018,0.8,19.6,17.8,16.9
7,0.85,0.86,0.0,1.018,0.2,21.5,17.3,14.9
6,1.39,0.82,0.53,1.018,2.1,19.8,15.3,13.1
6,2.16,0.73,0.46,1.018,6.8,19.1,15.0,12.9
6,1.45,0.86,0.02,1.018,2.5,15.1,10.7,8.7
6,1.84,0.75,0.0,1.018,4.8,16.9,12.0,7.8
6,1.9,0.71,0.0,1.018,5.2,20.0,13.5,6.6
7,1.03,0.75,0.0,1.018,0.8,17.8,13.7,11.3
7,2.32,0.8,0.0,1.018,8.5,19.8,13.1,6.9
3,2.53,0.72,0.0,1.018,10.3,21.8,14.4,7.2
0,2.65,0.75,0.0,1.018,11.5,23.8,15.6,8.4
3,2.46,0.78,0.0,1.018,10.0,24.0,16.0,8.6
7,1.59,0.79,0.09,1.018,3.7,22.6,16.5,10.1
7,0.83,0.89,0.0,1.018,0.3,19.7,16.4,14.1
6,2.16,0.71,0.0,1.018,7.9,25.0,18.5,13.8
8,0.88,0.8,0.0,1.018,0.5,19.6,14.8,11.1
2,2.11,0.76,0.0,1.018,7.7,23.4,14.8,7.5
4,1.72,0.75,0.0,1.018,4.9,21.9,14.2,8.5
5,1.92,0.77,0.0,1.018,6.5,18.5,12.2,6.5
6,1.38,0.8,0.0,1.018,2.8,19.0,13.0,9.6
3,1.99,0.85,0.0,1.018,7.4,21.1,14.3,8.6
3,1.5,0.83,0.0,1.018,3.7,22.4,15.3,9.9
3,1.96,0.75,0.01,1.018,7.4,25.1,17.6,11.7
5,1.59,0.83,0.05,1.018,4.5,23.4,17.3,13.7
5,1.93,0.79,0.0,1.018,7.4,24.3,18.1,14.2
4,1.83,0.85,0.06,1.018,6.6,25.5,17.2,11.4
8,0.71,0.88,0.5,1.018,0.2,20.5,13.0,9.9
2,2.25,0.69,0.0,1.018,11.1,16.4,9.3,4.3
3,2.0,0.64,0.0,1.018,8.7,17.8,10.1,3.4
6,1.49,0.75,0.0,1.018,4.3,17.0,11.4,7.5
7,1.09,0.77,0.0,1.018,1.8,16.3,11.1,6.4
7,1.28,0.79,0.0,1.018,3.0,16.8,10.7,5.8
5,1.27,0.78,0.05,1.018,3.0,15.3,10.1,6.5
7,0.52,0.89,0.0,1.018,0.0,12.0,10.5,9.4
8,0.61,0.9,0.25,1.018,0.1,12.5,9.8,7.8
5,0.93,0.9,0.0,1.018,1.2,13.6,8.6,6.9
3,1.82,0.83,0.0,1.018,8.2,17.3,10.2,4.0
3,1.71,0.91,0.0,1.018,7.3,16.7,10.0,5.7
3,1.88,0.86,0.0,1.018,9.2,20.0,11.5,5.7
5,1.6,0.83,0.0,1.018,6.5,18.8,12.1,7.9
5,1.6,0.77,0.0,1.018,6.7,18.1,10.6,6.5
2,1.65,0.82,0.0,1.018,7.3,15.2,7.2,0.7
5,1.45,0.79,0.0,1.018,5.5,15.4,8.2,2.9
3,1.47,0.75,0.0,1.018,5.9,15.1,8.2,2.5
3,1.51,0.82,0.0,1.018,6.4,17.0,9.3,2.9
3,1.56,0.8,0.0,1.018,7.1,16.9,9.9,5.2
0,1.76,0.84,0.0,1.018,9.6,18.0,9.3,1.8
4,1.38,0.82,0.0,1.018,5.6,18.5,10.7,3.2
0,1.63,0.83,0.0,1.018,8.5,16.8,9.3,3.8
0,1.76,0.75,0.0,1.018,10.2,15.9,9.0,4.0
0,1.77,0.7,0.0,1.018,10.7,15.3,7.3,0.9
0,1.74,0.61,0.0,1.018,10.5,16.3,9.7,4.6
0,1.71,0.69,0.0,1.018,10.4,20.0,9.1,0.5
1,1.6,0.77,0.0,1.018,9.2,19.7,10.8,3.7
0,1.6,0.81,0.0,1.018,9.4,19.7,11.2,5.1
2,1.5,0.8,0.0,1.018,8.4,21.0,11.7,4.8
7,0.75,0.87,0.0,1.018,1.3,17.0,10.3,5.9
6,0.78,0.88,0.0,1.018,1.6,14.3,9.7,5.9
8,0.57,0.86,0.0,1.018,0.5,16.9,11.8,8.1
8,0.37,0.97,0.0,1.018,0.0,8.6,7.1,5.4
3,1.17,0.89,0.0,1.018,5.4,12.0,6.9,3.7
3,1.18,0.76,0.0,1.018,5.6,13.8,6.1,-0.7
3,1.28,0.89,0.0,1.018,7.0,13.1,5.8,1.7
0,1.37,0.87,0.0,1.018,8.5,14.5,5.5,-0.8
8,0.45,0.92,0.0,1.018,0.2,7.0,4.7,2.3
0,1.44,0.7,0.0,1.018,9.9,11.7,3.5,-1.7
6,0.64,0.75,0.0,1.018,1.2,7.5,2.9,0.1
6,0.63,0.81,0.12,1.018,1.2,6.1,4.0,1.3
8,0.33,0.92,1.0,1.018,0.0,8.7,4.1,3.6
8,0.32,0.9,0.0,1.018,0.0,11.1,8.9,3.5
6,0.84,0.84,0.0,1.018,3.2,14.0,9.1,6.9
3,1.09,0.83,0.0,1.018,6.3,15.0,7.3,1.9
8,0.79,0.79,0.15,1.018,2.9,15.4,9.7,4.7
7,0.62,0.78,0.55,1.018,1.5,17.0,13.5,9.7
8,0.3,0.89,0.58,1.018,0.0,9.1,8.3,7.7
6,0.83,0.86,0.0,1.018,3.6,13.6,9.0,4.7
3,1.02,0.84,0.0,1.018,6.2,13.4,8.7,6.2
1,1.1,0.84,0.0,1.018,7.6,12.6,8.3,5.4
3,0.65,0.9,0.0,1.018,2.1,13.6,8.6,5.2
3,1.01,0.9,0.0,1.018,6.6,15.0,8.0,3.7
3,0.95,0.91,0.0,1.018,5.9,14.0,7.1,3.7
3,0.98,0.92,0.0,1.018,6.6,13.6,7.3,4.1
3,0.91,0.9,0.0,1.018,5.7,16.1,8.0,3.9
6,0.86,0.93,0.0,1.018,5.1,14.1,7.1,4.0
6,0.87,0.9,0.0,1.018,5.4,12.0,6.8,3.7
6,0.82,0.88,0.0,1.018,4.9,14.8,8.4,3.8
3,0.87,0.88,0.0,1.018,5.7,14.5,8.9,4.1
2,0.89,0.71,0.27,1.018,6.2,15.5,10.6,4.7
6,0.57,0.76,0.38,1.018,2.0,8.1,6.2,4.6
8,0.24,0.77,0.26,1.018,0.0,13.0,5.5,3.3
8,0.24,0.78,2.35,1.018,0.0,13.6,9.7,6.3
8,0.24,0.93,1.86,1.018,0.0,14.0,7.0,4.2
4,0.63,0.84,0.07,1.018,3.1,6.3,2.9,1.0
7,0.23,0.85,1.01,1.018,0.0,14.4,4.4,-1.1
7,0.34,0.6,1.28,1.018,0.4,16.3,14.3,12.2
5,0.78,0.78,0.0,1.018,5.6,4.2,2.4,0.7
7,0.22,0.79,0.61,1.018,0.0,9.5,1.4,-1.4
6,0.69,0.62,0.23,1.018,4.4,12.5,9.6,1.4
6,0.31,0.77,1.09,1.018,0.3,10.2,7.7,5.9
8,0.21,0.92,3.25,1.018,0.0,7.2,6.2,5.5
7,0.49,0.89,0.04,1.018,1.9,7.3,3.7,2.0
7,0.21,0.82,0.01,1.018,0.0,3.7,2.9,1.4
6,0.43,0.86,0.0,1.018,1.4,4.3,1.9,0.5
7,0.53,0.85,0.0,1.018,2.6,2.7,0.6,-0.5
1,0.7,0.89,0.0,1.018,5.3,3.0,-1.7,-4.3
0,0.8,0.85,0.0,1.018,7.4,4.5,-0.8,-6.5
7,0.68,0.81,0.14,1.018,5.2,7.5,2.2,-1.9
7,0.2,0.75,0.05,1.018,0.0,6.6,4.5,2.4
5,0.24,0.92,0.01,1.018,0.1,8.1,5.8,3.3
4,0.64,0.9,0.0,1.018,5.2,6.6,3.2,1.0
7,0.18,0.88,0.22,1.018,0.0,6.7,3.5,1.2
7,0.18,0.93,0.47,1.018,0.0,8.0,6.2,4.2
6,0.66,0.68,0.33,1.018,5.7,10.9,7.1,4.4
3,0.59,0.75,0.0,1.018,4.5,9.0,4.7,1.2
7,0.38,0.86,1.57,1.018,1.3,10.3,6.1,3.2
8,0.18,0.95,2.59,1.018,0.0,7.7,6.2,4.9
7,0.44,0.94,0.01,1.018,2.1,5.7,2.4,0.4
1,0.68,0.89,0.0,1.018,6.7,5.3,1.9,-0.5
1,0.51,0.89,0.0,1.018,3.2,5.7,1.5,-2.0
0,0.66,0.88,0.0,1.018,6.3,6.4,1.3,-1.9
1,0.64,0.92,0.0,1.018,5.8,4.0,0.9,-0.7
0,0.67,0.9,0.0,1.018,6.5,2.4,-0.7,-2.1
0,0.7,0.84,0.0,1.018,7.4,2.5,-0.8,-2.9
0,0.7,0.87,0.0,1.018,7.3,2.1,-1.6,-3.9
1,0.54,0.93,0.0,1.018,4.0,1.2,-3.4,-5.3
3,0.6,0.91,0.0,1.018,5.0,0.3,-4.0,-7.4
8,0.17,0.91,0.0,1.018,0.0,-1.5,-2.2,-3.8
7,0.39,0.82,0.0,1.018,1.6,2.3,-0.4,-3.4
0,0.65,0.86,0.0,1.018,6.2,3.0,-0.5,-2.3
1,0.41,0.91,0.0,1.018,1.8,0.4,-4.3,-7.6
0,0.64,0.88,0.0,1.018,5.9,0.9,-4.1,-8.3
5,0.64,0.93,0.0,1.018,5.8,0.6,-4.0,-5.9
3,0.42,0.96,0.0,1.018,1.9,-1.3,-4.9,-7.5
5,0.18,0.96,0.0,1.018,0.0,-1.6,-4.7,-6.9
6,0.46,0.96,0.0,1.018,2.5,-2.7,-4.5,-6.3
8,0.18,0.94,0.0,1.018,0.0,-0.8,-2.7,-5.1
8,0.18,0.97,0.06,1.018,0.0,-2.2,-3.3,-5.7
2,0.61,0.92,0.0,1.018,5.0,0.1,-4.4,-5.8
0,0.62,0.88,0.0,1.018,5.1,-0.1,-5.2,-8.8
4,0.28,0.92,0.0,1.018,0.4,-2.6,-5.8,-8.2
4,0.58,0.85,0.0,1.018,4.3,0.1,-3.2,-7.6
6,0.18,0.87,0.0,1.018,0.0,-0.9,-3.0,-4.7
8,0.18,0.94,0.0,1.018,0.0,-1.6,-3.9,-7.4
8,0.18,0.96,0.0,1.018,0.0,-1.1,-1.8,-3.9
8,0.19,0.84,0.0,1.018,0.0,0.6,-1.0,-3.1
8,0.26,0.91,0.0,1.018,0.2,-0.6,-3.0,-5.3
8,0.19,0.94,0.0,1.018,0.0,-1.2,-2.1,-3.6
8,0.19,0.79,0.0,1.018,0.0,0.0,-0.8,-2.1
7,0.67,0.79,0.0,1.018,5.4,2.0,-0.1,-1.6
0,0.74,0.79,0.0,1.018,6.6,2.6,-2.7,-7.3
0,0.75,0.85,0.0,1.018,6.7,1.0,-4.7,-9.0
4,0.64,0.86,0.0,1.018,4.6,0.5,-4.0,-8.9
8,0.31,0.77,0.01,1.018,0.4,2.0,-0.7,-3.2
8,0.2,0.85,0.54,1.018,0.0,2.8,1.8,0.9
5,0.39,0.9,0.0,1.018,1.0,4.5,2.2,0.4
8,0.21,0.93,0.0,1.018,0.0,3.0,0.2,-1.3
8,0.21,0.97,0.58,1.018,0.0,0.7,-0.2,-0.9
8,0.21,0.95,0.0,1.018,0.0,1.8,1.0,-0.4
6,0.33,0.88,0.0,1.018,0.4,4.8,1.5,-1.8
5,0.22,0.89,0.4,1.018,0.0,4.0,2.4,0.9
7,0.22,0.94,0.0,1.018,0.0,2.0,0.6,-0.9
7,0.45,0.87,0.0,1.018,1.2,3.3,1.1,-0.7
3,0.82,0.88,0.0,1.018,6.3,2.8,-1.0,-3.5
2,0.69,0.83,0.0,1.018,3.9,-0.7,-3.2,-5.0
2,0.86,0.82,0.02,1.018,6.7,4.2,-1.6,-5.9
8,0.24,0.85,0.59,1.018,0.0,4.2,2.6,-1.0
7,0.38,0.79,0.0,1.018,0.5,4.0,2.8,2.0
7,0.24,0.8,0.01,1.018,0.0,4.7,2.4,0.8
8,0.25,0.89,0.05,1.018,0.0,6.5,4.4,1.9
8,0.25,0.94,0.68,1.018,0.0,4.5,2.8,1.7
8,0.25,0.9,0.04,1.018,0.0,2.5,1.4,0.3
8,0.26,0.88,0.0,1.018,0.0,2.6,1.2,-0.2
8,0.26,0.84,0.0,1.018,0.0,2.8,1.1,-0.7
5,0.26,0.82,0.0,1.018,0.0,2.9,1.6,0.7
0,1.1,0.87,0.0,1.018,8.9,7.2,0.8,-2.9
6,0.77,0.84,0.0,1.018,3.6,6.9,1.8,-1.6
8,0.4,0.83,0.0,1.018,0.3,7.6,4.1,1.5
5,0.67,0.7,0.0,1.018,2.2,8.7,5.0,2.8
6,0.7,0.74,0.22,1.018,2.5,10.2,4.9,-0.4
8,0.55,0.81,0.04,1.018,1.1,4.0,2.6,1.4
7,0.42,0.81,0.29,1.018,0.3,3.1,1.7,0.7
8,0.3,0.66,0.31,1.018,0.0,6.2,3.6,0.5
7,0.4,0.82,0.35,1.018,0.2,3.9,2.7,0.9
3,1.15,0.65,0.0,1.018,7.6,5.6,1.6,-0.8
4,1.29,0.67,0.0,1.018,9.5,7.1,1.1,-2.4
8,0.47,0.86,0.0,1.018,0.4,1.5,-1.4,-4.2
5,0.69,0.76,0.0,1.018,1.7,1.4,-0.8,-2.3
8,0.4,0.82,0.0,1.018,0.1,2.0,0.7,-1.3
8,0.33,0.91,0.34,1.018,0.0,1.6,0.6,0.0
8,0.33,0.86,0.0,1.018,0.0,3.9,1.8,0.2
6,0.97,0.82,0.52,1.018,4.0,7.0,3.0,-1.8
8,0.56,0.85,0.63,1.018,0.6,7.0,4.4,2.4
6,0.7,0.86,0.63,1.018,1.4,4.0,1.6,0.4
6,1.23,0.83,0.1,1.018,6.6,4.3,1.3,-0.4
5,0.82,0.76,0.03,1.018,2.1,3.1,0.1,-2.3
3,1.25,0.82,0.01,1.018,6.4,2.9,-1.2,-4.4
7,0.85,0.77,0.0,1.018,2.2,1.0,-1.0,-2.8
1,1.54,0.69,0.0,1.018,10.0,4.0,-1.6,-6.7
0,1.67,0.62,0.0,1.018,10.0,7.0,-0.2,-5.9
8,0.58,0.77,0.06,1.018,0.4,6.6,1.8,-1.6
7,0.89,0.83,0.0,1.018,2.0,7.1,3.7,0.2
5,0.91,0.64,0.0,1.018,2.0,11.1,5.6,2.1
3,1.4,0.7,0.0,1.018,6.1,14.1,6.1,-0.5
8,0.64,0.78,0.17,1.018,0.5,9.0,5.7,3.1
7,0.59,0.87,0.15,1.018,0.3,3.9,2.1,1.3
7,1.29,0.69,0.0,1.018,4.6,6.9,3.4,-0.4
5,1.04,0.72,0.0,1.018,2.5,8.3,3.8,1.3
5,1.5,0.67,0.0,1.018,6.3,4.7,-0.1,-4.0
0,1.93,0.62,0.0,1.018,10.7,6.1,0.4,-4.3
7,0.87,0.79,0.47,1.018,1.3,5.8,0.4,-3.6
8,0.47,0.94,0.16,1.018,0.0,1.8,0.1,-1.1
8,0.48,0.69,0.0,1.018,0.0,4.1,1.2,-1.4
7,0.94,0.68,0.0,1.018,1.5,5.4,1.8,-1.0
7,0.8,0.63,0.0,1.018,0.8,5.0,2.4,-0.6
2,2.01,0.72,0.0,1.018,10.3,8.8,2.5,-2.5
7,0.68,0.7,0.17,1.018,0.3,9.0,4.1,-1.7
6,0.98,0.68,0.17,1.018,1.5,7.6,4.1,1.0
1,2.11,0.7,0.0,1.018,10.7,10.4,3.7,-1.6
1,1.96,0.63,0.0,1.018,8.9,13.1,5.7,-1.7
1,2.16,0.61,0.0,1.018,10.8,16.8,7.8,0.1
0,2.18,0.52,0.0,1.018,10.8,19.0,9.7,1.5
0,2.21,0.5,0.0,1.018,10.9,20.1,10.2,2.1
3,1.99,0.61,0.0,1.018,8.5,15.6,9.0,3.2
8,0.55,0.75,0.0,1.018,0.0,10.6,8.3,6.2
7,1.73,0.69,0.0,1.018,5.9,14.9,9.8,5.9
7,1.69,0.81,0.53,1.018,5.5,16.6,9.4,3.1
8,0.57,0.84,0.43,1.018,0.0,8.5,6.9,5.9
8,0.57,0.87,0.3,1.018,0.0,9.0,6.3,4.7
8,0.58,0.92,0.53,1.018,0.0,7.0,6.4,5.7
7,1.11,0.69,0.0,1.018,1.5,12.3,8.6,5.1
6,1.45,0.62,0.42,1.018,3.3,16.3,8.7,3.6
5,1.49,0.75,0.01,1.018,3.5,8.8,2.8,0.6
3,2.15,0.54,0.0,1.018,8.4,8.1,3.8,-0.1
5,2.05,0.52,0.0,1.018,7.4,13.9,6.7,-0.6
7,0.89,0.57,0.03,1.018,0.5,16.4,10.1,3.9
4,2.24,0.48,0.0,1.018,8.8,11.3,7.9,6.2
5,2.26,0.6,0.0,1.018,8.8,10.7,5.0,-1.1
8,0.63,0.88,1.43,1.018,0.0,4.8,3.1,2.0
8,0.64,0.96,1.07,1.018,0.0,1.2,0.5,-0.3
5,1.62,0.68,0.58,1.018,3.7,6.0,2.9,-0.6
6,1.69,0.81,0.29,1.018,4.1,7.0,3.0,0.3
4,1.87,0.64,0.0,1.018,5.2,7.7,3.9,0.6
3,2.27,0.61,0.0,1.018,8.1,9.6,3.8,-1.7
7,2.12,0.62,0.14,1.018,6.8,11.9,5.0,-1.6
7,1.32,0.71,0.0,1.018,1.8,10.8,7.2,4.2
5,1.86,0.68,0.01,1.018,4.8,13.2,7.3,0.1
8,0.85,0.62,0.01,1.018,0.2,10.1,7.8,5.9
7,1.74,0.76,0.88,1.018,3.9,8.8,5.5,1.9
6,1.48,0.9,0.87,1.018,2.4,6.2,2.4,0.5
6,1.76,0.78,0.06,1.018,3.9,8.9,4.2,0.5
4,2.45,0.56,0.0,1.018,8.7,13.4,7.4,0.0
5,2.55,0.59,0.0,1.018,9.4,16.1,9.5,2.8
5,1.95,0.64,0.24,1.018,4.9,16.4,9.3,2.7
8,0.72,0.95,0.35,1.018,0.0,8.9,7.3,6.1
7,1.79,0.76,0.0,1.018,3.8,14.1,8.9,4.2
3,2.66,0.62,0.28,1.018,9.9,20.3,12.3,3.7
8,0.91,0.9,1.11,1.018,0.2,14.6,11.4,9.9
8,1.05,0.85,0.53,1.018,0.5,16.0,11.3,9.0
3,2.8,0.65,0.0,1.018,10.7,22.1,14.7,8.1
4,2.47,0.49,0.43,1.018,7.7,27.3,19.2,11.4
8,1.06,0.92,1.3,1.018,0.4,19.1,14.5,13.0
6,1.86,0.8,0.01,1.018,3.5,22.3,16.2,11.5
1,3.13,0.59,0.21,1.018,13.1,26.4,18.6,11.0
8,1.68,0.83,0.28,1.018,2.5,25.3,17.0,13.8
6,1.24,0.87,0.25,1.018,0.8,14.4,10.9,9.7
8,1.45,0.78,0.57,1.018,1.5,14.5,11.0,8.6
7,1.99,0.84,0.44,1.018,4.0,13.2,8.5,6.0
5,1.99,0.66,0.0,1.018,4.0,13.0,9.8,7.2
6,1.79,0.78,0.27,1.018,2.9,17.2,11.6,6.5
6,2.53,0.65,0.0,1.018,7.4,14.8,11.0,8.3
1,3.29,0.56,0.0,1.018,13.7,17.3,9.9,2.5
1,3.25,0.5,0.0,1.018,13.3,20.6,12.8,3.5
4,2.71,0.56,0.0,1.018,8.6,23.1,15.8,7.5
3,3.21,0.69,0.0,1.018,12.7,18.4,13.7,10.9
4,2.93,0.62,0.0,1.018,10.2,20.3,12.3,4.1
7,1.68,0.51,0.15,1.018,2.2,18.9,13.9,7.7
5,2.68,0.65,0.0,1.018,8.1,23.6,16.1,9.1
7,2.25,0.81,0.69,1.018,5.1,22.0,14.3,8.6
7,1.65,0.69,0.16,1.018,2.0,22.3,14.8,8.1
6,1.82,0.9,0.5,1.018,2.7,16.7,13.6,11.9
4,3.2,0.7,0.25,1.018,12.1,25.3,16.2,7.7
4,2.86,0.82,0.37,1.018,9.2,21.7,15.2,10.4
3,3.19,0.65,0.0,1.018,11.9,19.8,15.6,10.9
5,3.28,0.62,0.0,1.018,12.6,21.3,15.1,8.6
1,3.36,0.57,0.0,1.018,13.3,24.0,15.6,7.1
4,3.26,0.52,0.0,1.018,12.3,24.7,17.0,8.5
6,2.31,0.68,1.84,1.018,5.2,23.8,16.5,11.1
8,0.84,0.88,0.12,1.018,0.0,17.1,14.1,11.5
7,2.34,0.73,0.0,1.018,5.3,22.1,16.7,12.4
5,2.44,0.82,0.31,1.018,5.9,20.0,18.0,15.1
6,2.23,0.95,2.68,1.018,5.3,25.1,18.0,14.9
8,1.1,0.82,0.11,1.018,0.4,16.0,13.7,12.2
4,2.86,0.76,0.0,1.018,9.3,21.6,15.2,9.1
4,3.13,0.72,0.0,1.018,11.3,23.4,16.3,8.9
7,1.75,0.77,0.14,1.018,2.7,23.2,16.9,11.4
7,0.84,0.89,0.0,1.018,0.0,17.6,14.1,11.4
5,2.84,0.61,0.56,1.018,9.1,21.1,14.5,9.2
8,1.06,0.79,0.0,1.018,0.3,17.8,12.8,9.3
5,2.82,0.7,0.0,1.018,8.9,22.2,16.8,12.1
4,3.04,0.68,0.0,1.018,10.5,23.7,18.2,11.3
1,3.44,0.73,0.0,1.018,13.6,24.8,18.6,13.2
1,3.45,0.7,0.06,1.018,13.6,28.0,20.4,11.9
5,2.45,0.81,0.29,1.018,6.4,25.8,19.6,15.9
6,1.26,0.85,0.16,1.018,0.8,17.4,13.9,11.6
2,3.26,0.66,0.0,1.018,12.1,24.3,16.2,9.6
4,3.54,0.59,0.0,1.018,14.3,26.9,19.7,13.3
3,3.45,0.63,0.0,1.018,13.6,27.8,20.5,10.8
5,2.76,0.66,0.0,1.018,8.4,24.9,20.2,17.5
0,3.5,0.55,0.0,1.018,14.0,27.0,19.8,12.1
8,1.23,0.78,2.02,1.018,0.7,19.7,14.0,10.3
8,0.85,0.86,0.0,1.018,0.0,13.4,11.4,8.6
8,0.85,0.93,3.47,1.018,0.0,16.2,13.0,10.4
8,0.85,0.95,3.42,1.018,0.0,12.9,12.2,11.4
8,1.36,0.92,0.49,1.018,1.1,19.2,14.5,11.9
4,2.68,0.84,0.0,1.018,7.9,23.8,18.1,12.7
1,3.41,0.74,0.0,1.018,13.3,28.5,20.1,12.4
4,2.74,0.67,0.26,1.018,8.3,31.0,23.6,15.9
6,2.57,0.76,0.0,1.018,7.2,28.1,22.3,17.5
3,3.24,0.68,0.0,1.018,12.0,24.0,20.6,18.1
3,3.12,0.67,0.0,1.018,11.1,25.4,19.8,12.7
0,3.53,0.63,0.0,1.018,14.4,27.8,20.6,11.9
0,3.38,0.6,0.0,1.018,13.2,29.5,22.9,14.0
1,3.38,0.68,0.0,1.018,13.2,30.1,23.5,16.7
1,3.35,0.69,0.0,1.018,13.0,30.2,23.2,16.4
2,3.18,0.68,0.03,1.018,11.7,31.5,23.2,16.5
7,1.38,0.86,0.01,1.018,1.2,21.4,19.3,17.5
3,2.98,0.64,0.0,1.018,10.2,24.5,19.9,15.2
4,3.13,0.74,0.0,1.018,11.4,25.7,19.9,13.0
6,2.49,0.72,0.0,1.018,6.9,24.3,19.4,15.5
2,2.94,0.7,0.0,1.018,10.0,25.6,19.4,12.8
4,2.87,0.64,0.0,1.018,9.5,26.7,20.5,13.9
4,2.51,0.65,0.0,1.018,7.1,25.2,20.5,16.6
2,3.15,0.64,0.0,1.018,11.7,25.8,19.8,14.9
8,1.13,0.76,0.08,1.018,0.5,23.7,18.0,11.7
8,1.04,0.92,1.23,1.018,0.3,22.0,17.4,16.6
4,2.89,0.82,1.93,1.018,9.9,25.9,18.7,12.7
6,1.97,0.86,0.02,1.018,4.0,20.0,15.6,12.5
7,1.31,0.84,0.62,1.018,1.1,19.3,15.8,13.4
6,2.46,0.7,0.0,1.018,7.0,22.9,17.4,14.1
6,2.36,0.73,1.03,1.018,6.4,24.6,19.8,16.3
8,0.91,0.93,0.85,1.018,0.1,18.4,16.6,15.6
7,1.67,0.92,0.58,1.018,2.6,20.0,15.2,14.0
6,1.38,0.87,0.59,1.018,1.4,19.5,15.0,12.8
8,1.37,0.77,0.34,1.018,1.4,18.4,14.8,12.5
8,1.09,0.94,3.1,1.018,0.5,16.0,13.8,12.7
6,1.58,0.83,0.0,1.018,2.3,16.3,13.5,11.4
8,1.49,0.79,0.0,1.018,1.9,16.6,13.6,11.8
5,2.25,0.74,0.0,1.018,6.0,20.5,14.4,8.5
7,1.45,0.87,0.0,1.018,1.8,21.1,16.7,12.8
7,2.04,0.84,0.0,1.018,4.8,24.4,16.9,13.1
3,2.87,0.78,0.0,1.018,10.6,25.6,17.7,10.2
6,2.43,0.73,0.17,1.018,7.4,27.7,18.7,13.0
8,1.13,0.88,0.09,1.018,0.7,21.8,17.6,16.0
8,1.01,0.87,0.11,1.018,0.4,21.8,17.5,15.8
8,1.7,0.89,0.4,1.018,3.1,21.7,16.8,13.1
5,2.38,0.79,0.0,1.018,7.3,25.8,19.9,15.6
0,3.18,0.69,0.0,1.018,13.7,32.0,23.6,15.0
7,0.99,0.78,0.06,1.018,0.4,23.6,18.3,15.4
1,3.03,0.7,0.0,1.018,12.6,23.5,16.6,9.9
1,3.05,0.7,0.0,1.018,12.9,26.6,17.7,9.1
0,3.09,0.68,0.0,1.018,13.3,30.1,21.2,12.2
7,2.19,0.75,1.85,1.018,6.4,30.5,22.2,17.1
1,3.03,0.74,0.0,1.018,13.0,29.5,22.3,15.7
1,2.99,0.75,0.0,1.018,12.8,28.1,21.2,14.7
0,2.94,0.72,0.0,1.018,12.5,28.3,21.4,14.6
1,2.93,0.65,0.0,1.018,12.5,28.0,21.0,14.4
1,2.81,0.66,0.0,1.018,11.6,28.4,20.8,14.9
1,2.81,0.71,0.0,1.018,11.7,29.4,21.2,14.3
1,2.82,0.71,0.0,1.018,11.9,30.5,22.0,15.5
3,2.84,0.7,0.0,1.018,12.2,30.4,22.4,16.2
6,1.99,0.79,0.0,1.018,5.7,29.5,22.8,17.8
3,2.53,0.73,0.0,1.018,9.8,28.2,22.2,17.6
8,1.55,0.8,0.0,1.018,3.1,24.1,18.8,16.0
1,2.62,0.76,0.0,1.018,10.8,27.3,20.4,15.2
2,2.58,0.74,0.0,1.018,10.6,27.0,20.2,14.2
8,0.66,0.84,1.39,1.018,0.0,19.6,17.1,16.0
8,0.65,0.96,0.03,1.018,0.0,18.3,16.3,15.2
6,1.7,0.88,0.63,1.018,4.3,23.8,17.8,13.7
8,1.0,0.94,3.37,1.018,0.8,21.0,17.1,15.8
7,1.63,0.83,0.0,1.018,4.0,22.7,18.3,15.5
8,1.22,0.76,0.15,1.018,1.8,20.8,17.4,15.2
7,1.51,0.81,0.0,1.018,3.4,17.9,14.3,12.5
3,2.05,0.79,0.0,1.018,7.4,22.6,14.6,8.5
1,2.47,0.72,0.0,1.018,11.5,26.4,18.1,10.5
0,2.56,0.7,0.0,1.018,12.6,29.8,20.0,12.2
0,2.47,0.62,0.0,1.018,11.9,31.0,21.8,13.7
0,2.36,0.71,0.0,1.018,10.9,28.9,20.6,13.9
0,2.38,0.7,0.0,1.018,11.3,29.0,20.5,14.1
0,2.35,0.8,0.0,1.018,11.2,28.0,20.5,14.2
0,2.22,0.83,0.0,1.018,10.0,28.2,20.6,14.7
5,1.77,0.8,0.19,1.018,6.0,27.7,19.7,15.1
7,0.95,0.9,0.41,1.018,0.9,20.2,17.3,15.4
6,1.35,0.76,0.0,1.018,3.1,20.1,15.6,13.0
0,2.18,0.78,0.0,1.018,10.3,21.0,13.3,6.2
